num_threads_1, 10551, 1255, 1266, 1242, 1256, 1259, 1251, 1257, 1261, 1246, 1265, 1256, 1246, 1253, 1278, 1258, 1274, 1261, 1254, 1271, 1265, 1257, 1257, 1257, 1280, 1267, 1256, 1257, 1262, 1272, 1257, 1269, 1281, 1267, 1282, 1258, 1267, 1251, 1278, 1269, 1258, 1264, 1258, 1287, 1263, 1259, 1242, 1234, 1276, 1234, 1250, 1234, 1212, 1265, 1234, 1249, 1248, 1230, 1266, 1250, 1218, 1233, 1238, 1248, 1241, 1217, 1250, 1233, 1250, 1234, 1247, 1252, 1265, 1236, 1234, 1248, 1250, 1267, 1233, 1224, 1241, 1250, 1234, 1265, 1227, 1218, 1248, 1248, 1233, 1225, 1250, 1234, 1265, 1218, 1234, 1234, 1341, 1267, 1281, 1250
num_threads_2, 733, 782, 788, 765, 719, 733, 719, 780, 795, 741, 717, 748, 737, 748, 734, 717, 735, 748, 717, 783, 717, 748, 717, 748, 733, 717, 750, 729, 780, 780, 749, 726, 826, 702, 796, 764, 695, 748, 748, 780, 721, 797, 795, 781, 750, 717, 782, 766, 797, 733, 748, 780, 719, 686, 735, 765, 797, 750, 764, 748, 748, 764, 795, 780, 781, 826, 717, 748, 702, 750, 795, 748, 799, 748, 739, 764, 717, 811, 717, 688, 704, 714, 733, 735, 672, 764, 715, 782, 748, 748, 765, 750, 780, 780, 764, 769, 699, 748, 717, 764
num_threads_4, 546, 577, 561, 592, 561, 561, 546, 592, 546, 561, 561, 561, 577, 702, 608, 577, 546, 561, 624, 626, 624, 655, 630, 608, 686, 561, 561, 561, 531, 577, 561, 546, 592, 608, 621, 641, 592, 608, 653, 592, 655, 639, 610, 639, 592, 561, 561, 546, 585, 530, 592, 546, 546, 561, 577, 561, 577, 561, 546, 561, 624, 639, 624, 561, 546, 577, 577, 546, 577, 546, 592, 639, 624, 639, 624, 608, 624, 671, 593, 639, 624, 655, 624, 639, 655, 639, 577, 624, 624, 609, 610, 561, 624, 639, 662, 608, 608, 655, 578, 608
num_threads_8, 592, 670, 655, 577, 566, 561, 610, 594, 548, 577, 639, 643, 639, 639, 603, 593, 561, 592, 577, 561, 561, 607, 547, 592, 577, 624, 624, 624, 626, 624, 672, 592, 561, 592, 577, 585, 655, 639, 639, 644, 655, 655, 607, 624, 629, 655, 655, 592, 561, 592, 577, 546, 625, 657, 592, 613, 656, 639, 645, 608, 653, 670, 624, 639, 624, 632, 655, 655, 624, 639, 592, 645, 655, 655, 592, 624, 608, 592, 624, 577, 577, 608, 561, 592, 561, 592, 629, 619, 655, 592, 684, 639, 655, 655, 658, 608, 624, 595, 600, 577
num_threads_16, 577, 608, 632, 624, 608, 635, 640, 639, 687, 763, 748, 592, 639, 686, 768, 655, 717, 620, 702, 670, 670, 671, 609, 639, 660, 577, 615, 655, 689, 608, 655, 636, 580, 717, 624, 655, 624, 629, 609, 623, 748, 592, 670, 666, 624, 577, 620, 592, 639, 639, 624, 655, 702, 694, 686, 684, 625, 608, 624, 577, 624, 639, 702, 748, 672, 655, 624, 626, 626, 670, 717, 686, 624, 608, 609, 639, 686, 623, 592, 639, 670, 795, 624, 681, 624, 670, 625, 561, 624, 624, 641, 642, 639, 608, 655, 686, 582, 639, 639, 624
num_threads_32, 670, 656, 717, 704, 608, 686, 671, 671, 627, 592, 748, 706, 659, 717, 692, 733, 686, 686, 661, 655, 665, 774, 655, 717, 764, 670, 717, 625, 635, 655, 734, 691, 764, 632, 654, 608, 670, 748, 702, 632, 676, 686, 655, 646, 655, 720, 765, 629, 702, 671, 638, 639, 624, 624, 639, 669, 717, 767, 676, 693, 592, 650, 655, 702, 717, 725, 639, 639, 628, 670, 734, 650, 670, 640, 717, 655, 633, 625, 671, 764, 624, 655, 624, 708, 686, 656, 611, 655, 717, 692, 608, 780, 597, 635, 640, 641, 640, 609, 640, 647
num_threads_64, 687, 640, 683, 661, 686, 673, 640, 663, 651, 686, 639, 663, 656, 670, 673, 656, 655, 676, 645, 655, 650, 654, 686, 671, 687, 639, 671, 634, 702, 648, 671, 639, 676, 671, 655, 652, 648, 655, 668, 656, 648, 689, 658, 686, 677, 671, 639, 670, 647, 670, 654, 662, 655, 675, 647, 670, 642, 669, 655, 656, 639, 690, 687, 661, 655, 660, 655, 654, 656, 655, 655, 649, 686, 677, 643, 643, 675, 697, 655, 667, 656, 655, 670, 656, 686, 641, 669, 641, 658, 647, 670, 655, 666, 655, 670, 650, 655, 670, 651, 675
